school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,subject,student_id,school_enc,sex_enc,address_enc,famsize_enc,Pstatus_enc,Mjob_enc,Fjob_enc,reason_enc,guardian_enc,avg_grade,performance_class
MS,F,16,U,GT3,T,3,1,other,other,course,mother,1,1,0,0,0,0,1,1,1,1,0,3,1,3,1,3,1,0,8,6,8,Portuguese,909,1,0,1,1,1,2,2,0,1,7.333333333333333,At-Risk
MS,F,16,U,GT3,T,3,2,services,at_home,course,mother,1,1,0,0,0,0,0,1,1,1,0,3,1,3,1,4,3,2,7,6,7,Portuguese,910,1,0,1,1,1,3,0,0,1,6.666666666666667,At-Risk
MS,F,18,U,LE3,T,1,1,other,at_home,reputation,mother,2,2,0,1,0,0,0,1,1,0,0,2,3,5,1,4,3,8,9,8,10,Portuguese,911,1,0,1,0,1,2,0,3,1,9.0,Average
MS,F,16,R,GT3,T,4,4,health,teacher,reputation,father,1,2,0,0,0,0,1,0,1,1,1,4,3,3,2,3,2,0,14,16,16,Portuguese,912,1,0,0,1,1,1,4,3,0,15.333333333333334,High
MS,F,16,R,LE3,T,1,2,other,other,reputation,mother,2,1,0,0,0,0,1,1,1,1,0,5,4,5,1,4,2,0,14,14,15,Portuguese,913,1,0,0,0,1,2,2,3,1,14.333333333333334,High
MS,F,18,U,GT3,A,2,4,other,services,reputation,father,1,2,1,0,1,0,0,1,1,1,0,2,3,2,1,3,1,8,8,5,8,Portuguese,914,1,0,1,1,0,2,3,3,0,7.0,At-Risk
MS,M,16,R,GT3,T,2,1,other,services,reputation,mother,2,2,0,0,0,0,1,1,1,1,0,5,2,1,1,1,2,0,8,7,0,Portuguese,915,1,1,0,1,1,2,3,3,1,5.0,At-Risk
MS,F,16,U,LE3,T,1,1,at_home,other,other,mother,3,2,0,0,1,0,0,1,1,1,0,4,3,2,1,3,5,6,6,8,8,Portuguese,916,1,0,1,0,1,0,2,2,1,7.333333333333333,At-Risk
MS,F,16,R,GT3,T,2,3,at_home,services,other,mother,2,2,0,0,1,0,1,1,1,1,0,3,3,3,1,1,2,0,8,10,10,Portuguese,917,1,0,0,1,1,0,3,2,1,9.333333333333334,Average
MS,F,16,U,GT3,T,4,4,health,health,course,mother,1,2,0,0,1,0,0,1,1,1,1,4,3,4,1,2,3,4,8,8,8,Portuguese,918,1,0,1,1,1,1,1,0,1,8.0,At-Risk
MS,M,18,U,LE3,T,4,4,at_home,health,home,mother,1,4,0,0,1,0,1,1,0,1,1,5,5,5,5,5,5,2,5,6,6,Portuguese,919,1,1,1,0,1,0,1,1,1,5.666666666666667,At-Risk
MS,F,16,R,LE3,T,3,4,at_home,other,other,mother,3,2,0,0,1,0,0,0,1,0,0,4,2,1,1,1,2,2,7,9,8,Portuguese,920,1,0,0,0,1,0,2,2,1,8.0,At-Risk
MS,M,17,U,LE3,T,4,4,other,services,home,mother,1,3,0,0,1,0,0,1,1,1,0,4,4,3,1,2,5,0,15,14,16,Portuguese,921,1,1,1,0,1,2,3,1,1,15.0,High
MS,F,17,R,GT3,T,4,1,other,other,other,mother,1,1,0,0,0,0,0,1,1,1,1,4,2,3,1,2,5,1,13,14,14,Portuguese,922,1,0,0,1,1,2,2,2,1,13.666666666666666,Average
MS,M,16,U,LE3,T,2,2,services,services,other,mother,4,3,0,0,0,0,0,1,1,0,0,5,1,3,2,2,3,0,10,9,10,Portuguese,923,1,1,1,0,1,3,3,2,1,9.666666666666666,Average
MS,F,17,R,GT3,T,2,2,at_home,other,other,mother,1,1,0,0,1,1,0,1,1,1,0,5,1,3,1,2,5,5,9,9,9,Portuguese,924,1,0,0,1,1,0,2,2,1,9.0,At-Risk
MS,F,16,U,LE3,T,4,4,services,services,other,father,2,1,0,0,1,0,0,1,1,0,0,5,1,3,1,2,5,1,11,11,11,Portuguese,925,1,0,1,0,1,3,3,2,0,11.0,Average
MS,M,17,U,GT3,T,3,3,services,services,home,mother,1,1,0,0,1,0,1,1,1,1,0,4,1,4,5,5,3,8,7,10,9,Portuguese,926,1,1,1,1,1,3,3,1,1,8.666666666666666,At-Risk
MS,M,17,U,GT3,T,1,1,at_home,services,other,mother,3,2,0,0,0,0,0,1,1,1,1,5,1,3,3,3,1,0,10,10,10,Portuguese,927,1,1,1,1,1,0,3,2,1,10.0,Average
MS,M,16,U,GT3,T,2,1,health,services,other,mother,2,2,0,0,0,0,0,0,1,1,1,4,2,2,1,4,5,2,9,7,8,Portuguese,928,1,1,1,1,1,1,3,2,1,8.0,At-Risk
MS,F,16,U,LE3,T,2,1,other,services,other,mother,1,2,0,0,0,0,0,1,1,1,1,3,2,2,1,1,3,0,14,15,16,Portuguese,929,1,0,1,0,1,2,3,2,1,15.0,High
MS,M,16,U,LE3,T,4,4,teacher,health,other,father,1,1,0,0,1,0,0,1,1,1,0,4,1,2,2,5,5,0,11,12,12,Portuguese,930,1,1,1,0,1,4,1,2,0,11.666666666666666,Average
MS,M,15,R,GT3,T,1,2,other,services,course,mother,3,2,0,0,1,0,1,1,1,0,0,5,5,5,1,3,5,11,9,11,10,Portuguese,931,1,1,0,1,1,2,3,0,1,10.0,Average
MS,M,15,U,LE3,A,2,2,other,other,reputation,mother,3,4,0,0,1,0,1,1,1,0,0,5,4,5,2,3,5,8,13,14,14,Portuguese,932,1,1,1,0,0,2,2,3,1,13.666666666666666,Average
MS,M,15,U,LE3,A,2,1,services,services,course,mother,1,1,0,0,0,0,1,1,1,1,0,4,3,3,1,2,5,11,12,13,12,Portuguese,933,1,1,1,0,0,3,3,0,1,12.333333333333334,Average
MS,F,16,R,LE3,T,2,2,other,other,course,mother,1,3,0,0,1,0,0,0,1,0,1,4,3,3,2,2,5,2,11,11,11,Portuguese,934,1,0,0,0,1,2,2,0,1,11.0,Average
MS,F,16,U,LE3,T,4,1,other,other,home,mother,2,2,0,0,1,0,1,1,1,1,0,1,2,4,2,2,1,8,9,10,10,Portuguese,935,1,0,1,0,1,2,2,1,1,9.666666666666666,Average
MS,F,17,U,GT3,T,3,2,at_home,other,home,mother,2,1,0,0,0,0,0,1,1,0,1,4,3,3,2,2,1,5,9,11,11,Portuguese,936,1,0,1,1,1,0,2,1,1,10.333333333333334,Average
MS,F,17,R,GT3,T,2,2,other,other,other,mother,2,2,0,1,0,1,0,1,1,0,0,5,1,3,1,1,5,0,11,9,11,Portuguese,937,1,0,0,1,1,2,2,2,1,10.333333333333334,Average
MS,F,16,U,GT3,T,4,4,teacher,services,course,mother,2,3,0,0,1,0,0,1,1,1,1,5,3,5,1,4,5,1,10,11,12,Portuguese,938,1,0,1,1,1,4,3,0,1,11.0,Average
MS,M,17,R,GT3,T,4,4,health,other,course,father,3,1,3,0,0,0,1,1,1,1,1,3,3,3,1,3,5,2,9,9,8,Portuguese,939,1,1,0,1,1,1,2,0,0,8.666666666666666,At-Risk
MS,M,17,R,LE3,T,1,3,other,other,course,father,2,1,0,0,0,0,1,1,1,0,1,5,1,2,3,3,5,2,12,11,12,Portuguese,940,1,1,0,0,1,2,2,0,0,11.666666666666666,Average
MS,M,17,U,GT3,T,3,4,services,other,other,mother,1,2,1,0,1,0,1,0,1,1,1,5,4,4,3,4,5,8,8,9,8,Portuguese,941,1,1,1,1,1,3,2,2,1,8.333333333333334,At-Risk
MS,F,17,U,GT3,T,4,4,health,health,course,father,1,2,0,0,1,0,0,1,1,1,0,5,2,5,1,1,5,0,13,15,16,Portuguese,942,1,0,1,1,1,1,1,0,0,14.666666666666666,High
MS,M,16,R,LE3,T,4,1,other,at_home,other,father,1,1,0,0,0,0,0,1,1,1,0,4,1,2,2,1,2,0,10,11,11,Portuguese,943,1,1,0,0,1,2,0,2,0,10.666666666666666,Average
MS,F,17,U,GT3,A,1,1,at_home,at_home,other,mother,1,2,0,0,0,0,1,1,1,1,1,4,5,5,1,2,3,2,11,10,11,Portuguese,944,1,0,1,1,0,0,0,2,1,10.666666666666666,Average
MS,F,17,R,GT3,T,4,2,other,other,course,mother,2,2,0,1,1,0,0,0,1,1,0,4,3,3,2,3,5,0,17,18,18,Portuguese,945,1,0,0,1,1,2,2,0,1,17.666666666666668,High
MS,M,16,U,LE3,A,2,2,other,services,course,father,2,2,0,0,1,0,0,0,1,1,1,4,1,2,2,2,5,0,12,13,13,Portuguese,946,1,1,1,0,0,2,3,0,0,12.666666666666666,Average
MS,M,17,U,GT3,T,3,2,other,other,other,father,2,2,0,0,1,1,0,1,1,1,0,4,1,2,2,2,1,0,13,14,13,Portuguese,947,1,1,1,1,1,2,2,2,0,13.333333333333334,Average
MS,M,19,U,GT3,T,1,1,other,other,other,mother,1,2,2,0,1,0,1,1,0,1,0,4,4,3,3,4,4,2,9,9,10,Portuguese,948,1,1,1,1,1,2,2,2,1,9.333333333333334,Average
MS,M,17,U,LE3,A,1,0,other,other,home,mother,1,1,0,0,0,0,0,1,1,0,1,4,1,2,1,1,5,4,11,11,12,Portuguese,949,1,1,1,0,0,2,2,1,1,11.333333333333334,Average
MS,F,17,R,GT3,T,1,1,at_home,at_home,course,father,2,1,0,0,1,0,1,1,0,1,1,3,5,5,2,2,4,3,10,11,10,Portuguese,950,1,0,0,1,1,0,0,0,0,10.333333333333334,Average
MS,F,16,R,GT3,T,1,2,other,other,home,father,1,3,0,1,1,0,0,0,1,1,1,4,3,4,1,1,3,5,13,14,13,Portuguese,951,1,0,0,1,1,2,2,1,0,13.333333333333334,Average
MS,M,16,R,LE3,T,1,2,other,at_home,course,mother,1,1,0,0,0,0,0,1,1,0,0,4,4,4,2,4,5,4,9,10,11,Portuguese,952,1,1,0,0,1,2,0,0,1,10.0,Average
MS,F,17,R,GT3,T,3,1,other,other,course,mother,2,2,3,0,1,0,1,0,1,1,1,5,4,4,1,1,5,2,7,9,10,Portuguese,953,1,0,0,1,1,2,2,0,1,8.666666666666666,Average
MS,M,17,R,GT3,T,2,2,other,other,course,mother,2,1,0,0,0,0,1,1,0,0,1,5,5,5,3,5,5,0,8,13,10,Portuguese,954,1,1,0,1,1,2,2,0,1,10.333333333333334,Average
MS,M,18,R,GT3,T,1,0,at_home,at_home,course,other,3,1,1,1,1,0,0,1,1,0,0,4,3,2,1,1,4,0,12,12,13,Portuguese,955,1,1,0,1,1,0,0,0,2,12.333333333333334,Average
MS,M,17,R,GT3,T,1,1,other,services,course,mother,2,1,0,0,1,0,1,0,1,1,1,4,5,5,1,3,2,0,10,9,10,Portuguese,956,1,1,0,1,1,2,3,0,1,9.666666666666666,Average
MS,M,18,U,LE3,T,1,1,at_home,at_home,course,mother,2,2,0,0,1,0,1,1,1,0,0,4,3,3,1,4,5,6,10,9,10,Portuguese,957,1,1,1,0,1,0,0,0,1,9.666666666666666,Average
MS,F,16,R,LE3,T,2,2,other,services,course,father,1,2,0,0,0,0,1,1,1,0,1,5,4,3,1,1,1,0,11,13,12,Portuguese,958,1,0,0,0,1,2,3,0,0,12.0,Average
MS,M,17,U,GT3,T,2,2,other,other,course,mother,1,1,1,0,0,0,1,1,1,0,1,1,2,1,2,3,5,0,7,0,0,Portuguese,959,1,1,1,1,1,2,2,0,1,2.3333333333333335,At-Risk
MS,M,16,R,GT3,T,3,2,services,other,course,father,2,1,0,0,0,0,0,1,1,1,0,4,5,5,2,3,5,2,11,9,10,Portuguese,960,1,1,0,1,1,3,2,0,0,10.0,Average
MS,M,16,R,LE3,T,1,1,at_home,other,course,mother,2,1,0,0,0,0,1,1,1,1,0,4,5,5,2,4,5,0,10,10,9,Portuguese,961,1,1,0,0,1,0,2,0,1,9.666666666666666,At-Risk
MS,M,18,R,GT3,T,1,1,services,other,course,other,2,1,1,0,1,0,0,1,0,1,1,5,3,3,2,3,5,2,9,7,9,Portuguese,962,1,1,0,1,1,3,2,0,2,8.333333333333334,At-Risk
MS,M,18,R,GT3,T,3,2,services,other,course,mother,1,1,1,0,0,0,0,1,0,1,0,2,3,1,2,2,5,0,4,0,0,Portuguese,963,1,1,0,1,1,3,2,0,1,1.3333333333333333,At-Risk
MS,M,19,U,GT3,T,3,2,at_home,services,course,mother,2,1,3,0,0,0,1,1,1,0,0,3,2,1,1,1,3,4,6,11,9,Portuguese,964,1,1,1,1,1,0,3,0,1,8.666666666666666,At-Risk
MS,M,18,U,GT3,T,3,3,at_home,at_home,course,mother,1,2,2,0,1,0,1,1,0,1,0,4,4,5,1,3,3,9,4,8,8,Portuguese,965,1,1,1,1,1,0,0,0,1,6.666666666666667,At-Risk
MS,M,16,R,GT3,T,2,2,services,services,course,mother,2,1,0,0,1,0,1,1,1,1,1,5,4,3,2,4,4,6,7,8,8,Portuguese,966,1,1,0,1,1,3,3,0,1,7.666666666666667,At-Risk
MS,M,19,U,GT3,T,2,1,at_home,other,course,other,2,1,3,0,0,0,1,0,0,1,1,4,4,3,1,3,5,4,8,9,9,Portuguese,967,1,1,1,1,1,0,2,0,2,8.666666666666666,At-Risk
MS,F,16,U,GT3,A,3,2,services,at_home,course,mother,2,2,2,0,1,0,1,1,1,0,1,2,5,5,1,1,1,8,5,5,7,Portuguese,968,1,0,1,1,0,3,0,0,1,5.666666666666667,At-Risk
MS,F,17,U,GT3,T,1,1,other,at_home,course,mother,1,1,0,0,1,0,1,1,1,0,0,4,3,2,1,2,5,9,7,9,10,Portuguese,969,1,0,1,1,1,2,0,0,1,8.666666666666666,Average
MS,M,20,R,GT3,T,1,1,other,other,course,other,2,1,1,0,1,0,0,1,0,1,1,4,4,3,2,4,4,12,8,11,10,Portuguese,970,1,1,0,1,1,2,2,0,2,9.666666666666666,Average
MS,F,18,R,GT3,A,4,3,services,services,course,mother,1,1,0,0,1,0,0,1,1,1,0,5,4,4,3,4,2,8,10,11,10,Portuguese,971,1,0,0,1,0,3,3,0,1,10.333333333333334,Average
MS,M,18,R,GT3,T,3,2,other,other,course,mother,2,1,0,0,1,0,0,0,1,1,0,2,5,5,5,5,5,8,9,10,11,Portuguese,972,1,1,0,1,1,2,2,0,1,10.0,Average
MS,M,19,R,GT3,T,1,1,other,services,home,other,3,2,1,0,0,0,0,1,1,1,0,5,4,4,3,3,2,8,10,9,11,Portuguese,973,1,1,0,1,1,2,3,1,2,10.0,Average
MS,M,17,U,GT3,T,3,3,health,other,course,mother,2,2,1,0,1,0,0,1,1,1,0,4,5,4,2,3,3,4,8,9,10,Portuguese,974,1,1,1,1,1,1,2,0,1,9.0,Average
MS,M,18,U,LE3,T,1,3,at_home,services,course,mother,1,1,0,0,0,0,0,1,0,1,1,4,3,3,2,3,3,0,9,10,9,Portuguese,975,1,1,1,0,1,0,3,0,1,9.333333333333334,At-Risk
MS,M,19,R,GT3,T,1,1,other,other,home,other,3,1,1,0,1,0,0,1,1,1,0,4,4,4,3,3,5,4,8,9,10,Portuguese,976,1,1,0,1,1,2,2,1,2,9.0,Average
MS,F,18,U,GT3,A,1,2,at_home,other,course,mother,2,2,2,0,1,0,0,1,1,0,0,4,3,3,1,1,5,2,6,8,8,Portuguese,977,1,0,1,1,0,0,2,0,1,7.333333333333333,At-Risk
MS,F,19,U,LE3,A,1,1,at_home,other,course,mother,1,1,0,0,1,0,0,1,0,0,0,1,4,4,1,1,5,0,6,8,7,Portuguese,978,1,0,1,0,0,0,2,0,1,7.0,At-Risk
MS,F,18,R,GT3,T,2,2,other,other,other,mother,2,1,1,0,0,0,0,1,0,1,1,5,5,5,1,1,3,0,8,6,0,Portuguese,979,1,0,0,1,1,2,2,2,1,4.666666666666667,At-Risk
MS,F,17,R,GT3,T,0,0,at_home,other,course,mother,2,1,0,0,1,0,0,1,1,1,0,4,4,3,1,1,5,0,10,11,11,Portuguese,980,1,0,0,1,1,0,2,0,1,10.666666666666666,Average
MS,F,17,R,LE3,A,3,1,other,at_home,course,other,2,3,0,0,1,1,0,1,0,0,0,4,2,3,2,2,3,5,8,7,8,Portuguese,981,1,0,0,0,0,2,0,0,2,7.666666666666667,At-Risk
MS,F,17,U,GT3,T,4,2,teacher,services,home,mother,1,2,0,1,1,0,1,1,1,1,0,5,5,5,1,3,5,0,8,8,0,Portuguese,982,1,0,1,1,1,4,3,1,1,5.333333333333333,At-Risk
MS,F,18,R,LE3,T,2,2,services,services,course,mother,1,2,1,0,1,0,1,1,1,1,0,2,3,3,1,2,4,3,7,6,8,Portuguese,983,1,0,0,0,1,3,3,0,1,7.0,At-Risk
MS,F,17,U,GT3,T,4,1,health,at_home,course,mother,1,1,0,0,1,0,0,1,1,0,1,3,2,2,1,1,5,0,8,10,9,Portuguese,984,1,0,1,1,1,1,0,0,1,9.0,At-Risk
MS,F,17,U,LE3,T,1,2,at_home,other,course,father,1,1,0,0,0,0,0,1,1,1,0,5,5,1,1,1,3,0,7,10,10,Portuguese,985,1,0,1,0,1,0,2,0,0,9.0,Average
MS,F,18,U,GT3,T,1,1,other,other,course,mother,3,2,2,0,0,0,1,1,1,0,1,3,4,4,2,2,5,3,7,8,7,Portuguese,986,1,0,1,1,1,2,2,0,1,7.333333333333333,At-Risk
MS,F,18,U,GT3,T,2,2,services,at_home,reputation,father,2,2,0,0,0,0,1,0,1,1,0,4,3,5,1,1,1,2,12,13,14,Portuguese,987,1,0,1,1,1,3,0,3,0,13.0,Average
MS,F,17,U,GT3,T,3,3,services,services,course,mother,2,1,0,0,1,0,0,1,1,1,0,4,4,3,1,1,4,0,11,12,13,Portuguese,988,1,0,1,1,1,3,3,0,1,12.0,Average
MS,F,18,U,LE3,A,1,2,at_home,other,reputation,mother,2,2,0,0,0,0,0,1,1,1,0,4,4,3,1,2,4,0,12,13,14,Portuguese,989,1,0,1,0,0,0,2,3,1,13.0,Average
MS,F,18,U,GT3,T,4,4,teacher,teacher,reputation,mother,2,2,0,0,0,0,1,0,1,1,0,4,3,5,1,2,1,0,18,18,18,Portuguese,990,1,0,1,1,1,4,4,3,1,18.0,High
MS,M,18,U,LE3,T,4,4,services,other,reputation,mother,1,1,0,0,1,0,1,1,1,1,0,5,4,5,1,1,5,3,17,17,17,Portuguese,991,1,1,1,0,1,3,2,3,1,17.0,High
MS,F,17,U,GT3,T,4,2,other,other,course,mother,2,2,0,0,1,0,0,1,1,1,0,4,3,3,1,2,4,0,17,18,18,Portuguese,992,1,0,1,1,1,2,2,0,1,17.666666666666668,High
MS,F,18,R,GT3,T,2,2,at_home,other,course,mother,3,2,1,0,0,0,1,1,1,0,1,4,3,3,1,1,4,0,9,0,0,Portuguese,993,1,0,0,1,1,0,2,0,1,3.0,At-Risk
MS,M,18,U,LE3,T,1,2,at_home,services,home,mother,2,1,0,0,1,0,0,0,1,0,0,4,1,4,5,5,1,8,10,11,11,Portuguese,994,1,1,1,0,1,0,3,1,1,10.666666666666666,Average
MS,M,18,R,GT3,T,4,4,at_home,services,other,mother,3,1,0,0,1,1,1,1,1,1,1,2,5,5,1,1,1,5,12,13,14,Portuguese,995,1,1,0,1,1,0,3,2,1,13.0,Average
MS,M,17,R,GT3,T,1,1,other,services,other,father,3,1,0,0,0,0,0,0,0,0,0,4,2,3,3,4,4,4,12,13,14,Portuguese,996,1,1,0,1,1,2,3,2,0,13.0,Average
MS,F,18,U,GT3,T,2,2,other,other,course,mother,2,2,0,0,1,0,0,0,1,1,1,1,3,1,1,1,2,4,8,8,10,Portuguese,997,1,0,1,1,1,2,2,0,1,8.666666666666666,Average
MS,F,18,U,LE3,T,2,2,services,services,course,father,2,3,0,0,0,0,0,1,1,1,1,5,4,5,1,4,3,0,11,12,13,Portuguese,998,1,0,1,0,1,3,3,0,0,12.0,Average
MS,F,18,R,LE3,A,4,2,teacher,other,reputation,mother,1,2,0,0,0,0,1,1,1,1,1,5,3,1,1,1,5,0,5,0,0,Portuguese,999,1,0,0,0,0,4,2,3,1,1.6666666666666667,At-Risk
MS,F,18,U,GT3,T,1,1,at_home,services,course,mother,3,2,1,0,0,0,0,1,0,0,0,4,4,2,1,2,2,2,9,10,10,Portuguese,1000,1,0,1,1,1,0,3,0,1,9.666666666666666,Average
MS,F,19,U,GT3,T,1,1,at_home,services,other,father,2,1,1,0,0,0,0,1,0,0,0,5,5,5,2,3,2,0,5,0,0,Portuguese,1001,1,0,1,1,1,0,3,2,0,1.6666666666666667,At-Risk
MS,F,17,U,GT3,T,4,2,teacher,other,course,father,2,4,0,0,0,0,0,1,1,1,1,4,2,3,3,1,5,0,18,18,18,Portuguese,1002,1,0,1,1,1,4,2,0,0,18.0,High
MS,F,17,R,LE3,A,2,1,services,other,reputation,mother,2,2,0,0,0,0,1,1,1,1,1,5,3,3,1,2,2,5,11,11,12,Portuguese,1003,1,0,0,0,0,3,2,3,1,11.333333333333334,Average
MS,F,18,U,LE3,A,1,1,at_home,services,course,mother,1,2,0,0,0,0,0,1,1,0,1,5,2,3,1,2,3,2,8,10,11,Portuguese,1004,1,0,1,0,0,0,3,0,1,9.666666666666666,Average
MS,F,18,U,GT3,T,1,2,at_home,at_home,course,father,2,2,0,0,1,0,0,1,0,0,0,4,1,1,1,1,4,0,11,11,12,Portuguese,1005,1,0,1,1,1,0,0,0,0,11.333333333333334,Average
MS,F,19,R,GT3,A,1,1,at_home,at_home,course,other,2,2,3,0,1,0,1,1,0,0,1,3,5,4,1,4,1,0,8,0,0,Portuguese,1006,1,0,0,1,0,0,0,0,2,2.6666666666666665,At-Risk
MS,F,18,R,GT3,T,2,2,services,other,home,mother,2,3,0,0,0,0,0,1,1,1,1,4,2,1,1,1,4,5,14,14,15,Portuguese,1007,1,0,0,1,1,3,2,1,1,14.333333333333334,High
MS,M,17,R,GT3,T,4,3,services,other,home,mother,2,2,1,0,1,1,1,0,1,1,1,4,5,5,1,3,2,4,10,11,11,Portuguese,1008,1,1,0,1,1,3,2,1,1,10.666666666666666,Average
MS,F,18,U,GT3,T,3,3,services,services,course,father,1,2,0,0,1,0,0,1,1,0,1,5,3,4,1,1,5,0,10,10,10,Portuguese,1009,1,0,1,1,1,3,3,0,0,10.0,Average
MS,F,17,R,GT3,T,4,4,teacher,services,other,father,2,2,0,0,1,1,1,1,1,1,0,4,3,3,1,2,5,2,12,12,12,Portuguese,1010,1,0,0,1,1,4,3,2,0,12.0,Average
MS,F,17,U,LE3,A,3,2,services,other,reputation,mother,2,2,0,0,0,0,0,1,1,0,1,1,2,3,1,2,5,0,15,14,15,Portuguese,1011,1,0,1,0,0,3,2,3,1,14.666666666666666,High
MS,M,18,U,LE3,T,1,1,other,services,home,father,2,1,0,0,0,0,0,0,1,1,1,3,3,2,1,2,3,2,14,13,14,Portuguese,1012,1,1,1,0,1,2,3,1,0,13.666666666666666,Average
MS,F,18,U,LE3,T,1,1,at_home,services,course,father,2,3,0,0,0,0,0,1,1,1,0,5,3,2,1,1,4,0,19,17,18,Portuguese,1013,1,0,1,0,1,0,3,0,0,18.0,High
MS,F,18,R,LE3,A,1,2,at_home,other,course,mother,3,2,0,0,0,0,0,1,1,0,1,4,3,4,1,4,5,0,16,15,15,Portuguese,1014,1,0,0,0,0,0,2,0,1,15.333333333333334,High
MS,F,18,U,GT3,T,3,3,services,services,other,mother,2,2,0,0,1,0,0,1,1,1,1,4,3,2,1,3,3,6,13,12,13,Portuguese,1015,1,0,1,1,1,3,3,2,1,12.666666666666666,Average
MS,F,17,U,LE3,T,4,4,at_home,at_home,course,mother,1,2,0,0,1,0,1,1,1,1,1,2,3,4,1,1,1,4,15,14,15,Portuguese,1016,1,0,1,0,1,0,0,0,1,14.666666666666666,High
MS,F,17,R,GT3,T,1,2,other,services,course,father,2,2,0,0,0,0,0,0,1,0,0,3,2,2,1,2,3,0,13,13,13,Portuguese,1017,1,0,0,1,1,2,3,0,0,13.0,Average
MS,M,18,R,GT3,T,1,3,at_home,other,course,mother,2,2,0,0,1,1,0,1,1,0,0,3,3,4,2,4,3,0,8,10,9,Portuguese,1018,1,1,0,1,1,0,2,0,1,9.0,At-Risk
MS,M,18,U,LE3,T,4,4,teacher,services,other,mother,2,3,0,0,0,0,0,1,1,1,1,4,2,2,2,2,5,0,15,16,16,Portuguese,1019,1,1,1,0,1,4,3,2,1,15.666666666666666,High
MS,F,17,R,GT3,T,1,1,other,services,reputation,mother,3,1,1,0,1,0,0,1,1,1,1,5,2,1,1,2,1,0,8,8,9,Portuguese,1020,1,0,0,1,1,2,3,3,1,8.333333333333334,At-Risk
MS,F,18,U,GT3,T,2,3,at_home,services,course,father,2,1,0,0,1,0,0,1,1,1,1,5,2,3,1,2,4,0,10,10,10,Portuguese,1021,1,0,1,1,1,0,3,0,0,10.0,Average
MS,F,18,R,GT3,T,4,4,other,teacher,other,father,3,2,0,0,1,0,0,0,1,1,1,3,2,2,4,2,5,0,7,5,0,Portuguese,1022,1,0,0,1,1,2,4,2,0,4.0,At-Risk
MS,M,18,R,LE3,T,1,2,at_home,services,other,father,3,1,0,0,1,0,1,1,0,1,1,4,3,3,2,3,3,3,9,10,10,Portuguese,1023,1,1,0,0,1,0,3,2,0,9.666666666666666,Average
MS,F,17,U,GT3,T,2,2,other,at_home,home,mother,1,3,0,0,0,0,1,1,1,0,1,3,4,3,1,1,3,8,10,11,12,Portuguese,1024,1,0,1,1,1,2,0,1,1,11.0,Average
MS,F,17,R,GT3,T,1,2,other,other,course,mother,1,1,0,0,0,0,1,1,1,1,0,3,5,5,1,3,1,4,7,8,9,Portuguese,1025,1,0,0,1,1,2,2,0,1,8.0,At-Risk
MS,F,18,R,LE3,T,4,4,other,other,reputation,mother,2,3,0,0,0,0,0,1,1,1,0,5,4,4,1,1,1,0,15,17,17,Portuguese,1026,1,0,0,0,1,2,2,3,1,16.333333333333332,High
MS,F,18,R,GT3,T,1,1,other,other,home,mother,4,3,0,0,0,0,0,1,1,1,0,4,3,2,1,2,4,4,10,11,12,Portuguese,1027,1,0,0,1,1,2,2,1,1,11.0,Average
MS,F,19,R,GT3,T,1,1,at_home,other,course,other,2,2,1,0,1,0,0,1,1,1,1,4,3,3,1,1,3,4,7,8,9,Portuguese,1028,1,0,0,1,1,0,2,0,2,8.0,At-Risk
MS,F,18,R,LE3,T,4,4,teacher,services,course,mother,1,2,0,0,0,0,1,1,1,1,0,5,4,3,3,4,2,1,13,14,14,Portuguese,1029,1,0,0,0,1,4,3,0,1,13.666666666666666,Average
MS,F,18,U,GT3,T,3,3,other,other,home,mother,1,2,0,0,0,0,0,1,1,1,1,4,1,3,1,2,1,1,16,16,16,Portuguese,1030,1,0,1,1,1,2,2,1,1,16.0,High
MS,F,17,R,GT3,T,3,1,at_home,other,reputation,mother,1,2,0,0,1,0,1,0,1,1,0,4,5,4,2,3,1,10,8,9,9,Portuguese,1031,1,0,0,1,1,0,2,3,1,8.666666666666666,At-Risk
MS,M,18,U,GT3,T,4,4,teacher,teacher,home,father,1,2,0,0,0,0,1,0,1,1,0,3,2,4,1,4,2,4,17,18,19,Portuguese,1032,1,1,1,1,1,4,4,1,0,18.0,High
MS,M,18,R,GT3,T,2,1,other,other,other,mother,2,1,0,0,0,0,1,0,1,1,1,4,4,3,1,3,5,0,7,7,0,Portuguese,1033,1,1,0,1,1,2,2,2,1,4.666666666666667,At-Risk
MS,M,17,U,GT3,T,2,3,other,services,home,father,2,2,0,0,0,0,1,1,1,1,0,4,4,3,1,1,3,4,14,15,16,Portuguese,1034,1,1,1,1,1,2,3,1,0,15.0,High
MS,M,19,R,GT3,T,1,1,other,services,other,mother,2,1,1,0,0,0,0,1,1,0,0,4,3,2,1,3,5,0,5,8,0,Portuguese,1035,1,1,0,1,1,2,3,2,1,4.333333333333333,At-Risk
MS,M,18,R,GT3,T,4,2,other,other,home,father,2,1,1,0,0,1,0,1,1,0,0,5,4,3,4,3,3,0,7,7,0,Portuguese,1036,1,1,0,1,1,2,2,1,0,4.666666666666667,At-Risk
